STUDENTYEARMODULE,SID,NUMHUS,COURSETITLE,MODULENAME,CREDITS,LEVEL,SEMESTER,AGEONENTRY,SEX,ETHNICITY,ETHNICITYDETAILED,DISABLETYPE,CARELEAVER,IMDQUINTILE,ACCOMMODATIONTYPE,COMMUTELENGTH,OFSENTQUALGRPCODE,OFSENTQUALGRPLABEL,HESATARIFFGRPCODE,HESATARIFFGRPLABEL,TARIFFPOINTS,STATEMARKERLABEL,SCHOLARSHIPANY,GREATSTARTACCESS,BURSARY,CLASSIFICATION,MABSEQ,ASSTYPECODE,ASSTYPENAME,ASSPERC,HASMC,ACCEPTEDMC,MODULEGRADE
"L&\H]I;4N,XTBSA7>5,<R,",0.1019396225747327,0.0,BSc Psychology FT,Cognitive Psychology,0.0,0.0,SEM1,-0.052795753696169075,Female,Asian,Asian - Pakistani or Pakistani British,Not disabled,Not a care leaver,Quintile 3,Commuter,10-15 miles,0.8291893899805323,"BTECs (at least DDM), or one A-level and two BTECs",7,116+ points,1.799235940394304,State school leaver,Not a scholarship student,Other students,Other students,02:02,-0.9841894013026808,CWK,Coursework,-0.39689379082727955,-0.20816990425703272,-0.20294373961704976,-1.774475887593215
"L&\H]I;4N,XTBSA7>5,<R,",0.1019396225747327,0.0,BSc Psychology FT,Cognitive Psychology,0.0,0.0,SEM1,-0.052795753696169075,Female,Asian,Asian - Pakistani or Pakistani British,Not disabled,Not a care leaver,Quintile 3,Commuter,10-15 miles,0.8291893899805323,"BTECs (at least DDM), or one A-level and two BTECs",7,116+ points,1.799235940394304,State school leaver,Not a scholarship student,Other students,Other students,02:02,0.6220280334895573,EXC,Examination - closed book,0.8747760484773625,-0.20816990425703272,-0.20294373961704976,-0.5581320445041018
"L`0#B00X5V:.%_*)D((""Q!",0.1019396225747327,0.0,BSc Psychology FT,Introduction to Psychological Research Methods,0.0,0.0,SEM2,-0.32407149626510107,Male,Asian,Asian - Indian or Indian British,Sensory/medical/physical impairments,Not a care leaver,Quintile 2,Commuter,20-25 miles,-0.4192863562200545,A-levels (CDD or higher),4,81 - 90 points,-0.15961132226304164,State school leaver,Not a scholarship student,Other students,Other students,02:02,-0.9841894013026808,ICN,In-Class Test/Assignment non exam conditions,-1.668563630131922,-0.20816990425703272,-0.20294373961704976,-0.410155787493261
"L`0#B00X5V:.%_*)D((""Q!",0.1019396225747327,0.0,BSc Psychology FT,Introduction to Psychological Research Methods,0.0,0.0,SEM2,-0.32407149626510107,Male,Asian,Asian - Indian or Indian British,Sensory/medical/physical impairments,Not a care leaver,Quintile 2,Commuter,20-25 miles,-0.4192863562200545,A-levels (CDD or higher),4,81 - 90 points,-0.15961132226304164,State school leaver,Not a scholarship student,Other students,Other students,02:02,0.6220280334895573,CWK,Coursework,0.23894112882504143,4.803768362045622,4.927473997901967,-0.7008609165145585
"L`0#B00X5V:.%_*)D((""Q!",0.1019396225747327,0.0,BSc Psychology FT,Introduction to Psychological Research Methods,0.0,0.0,SEM2,-0.32407149626510107,Male,Asian,Asian - Indian or Indian British,Sensory/medical/physical impairments,Not a care leaver,Quintile 2,Commuter,20-25 miles,-0.4192863562200545,A-levels (CDD or higher),4,81 - 90 points,-0.15961132226304164,State school leaver,Not a scholarship student,Other students,Other students,02:02,2.2282454682817954,EXC,Examination - closed book,-1.032728710479601,-0.20816990425703272,-0.20294373961704976,-0.8100065245225547
L+-H^_PZSQA^WW<D5XWN/%,0.1019396225747327,0.0,BSc Psychology FT,Social Psychology,0.0,0.0,SEM1,-0.32407149626510107,Male,Asian,Asian - Indian or Indian British,Sensory/medical/physical impairments,Not a care leaver,Quintile 2,Commuter,20-25 miles,-0.4192863562200545,A-levels (CDD or higher),4,81 - 90 points,-0.15961132226304164,State school leaver,Not a scholarship student,Other students,Other students,02:02,-0.9841894013026808,SSY,Essay,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,0.17335342454948885
L+-H^_PZSQA^WW<D5XWN/%,0.1019396225747327,0.0,BSc Psychology FT,Social Psychology,0.0,0.0,SEM1,-0.32407149626510107,Male,Asian,Asian - Indian or Indian British,Sensory/medical/physical impairments,Not a care leaver,Quintile 2,Commuter,20-25 miles,-0.4192863562200545,A-levels (CDD or higher),4,81 - 90 points,-0.15961132226304164,State school leaver,Not a scholarship student,Other students,Other students,02:02,0.6220280334895573,EXC,Examination - closed book,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,0.9804012376086153
"L+CPWBAHKCN-C%FR%0-)8,",0.1019396225747327,0.0,BSc Psychology and Counselling FT,Social Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Mental health condition,Not a care leaver,Quintile 4,Commuter,15-20 miles,0.8291893899805323,"BTECs (at least DDM), or one A-level and two BTECs",7,116+ points,0.7946988826213062,State school leaver,Not a scholarship student,Other students,Other students,02:01,-0.9841894013026808,SSY,Essay,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,0.05371304654072358
"L+CPWBAHKCN-C%FR%0-)8,",0.1019396225747327,0.0,BSc Psychology and Counselling FT,Social Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Mental health condition,Not a care leaver,Quintile 4,Commuter,15-20 miles,0.8291893899805323,"BTECs (at least DDM), or one A-level and two BTECs",7,116+ points,0.7946988826213062,State school leaver,Not a scholarship student,Other students,Other students,02:01,0.6220280334895573,EXC,Examination - closed book,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,0.06630677054164671
"L<,+S:6E#PX#SM*+_S$LV/",0.1019396225747327,0.0,BSc Psychology FT,Cognitive Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,Other,Mixed or multiple ethnic groups - White or White British and Black African or Black African British,Not disabled,Not a care leaver,Quintile 3,Commuter,3-6 miles,-0.4192863562200545,A-levels (CDD or higher),5,91 - 105 points,-0.008930763597091992,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:01,-0.9841894013026808,CWK,Coursework,-0.39689379082727955,-0.20816990425703272,-0.20294373961704976,-2.063082062614359
"L<,+S:6E#PX#SM*+_S$LV/",0.1019396225747327,0.0,BSc Psychology FT,Cognitive Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,Other,Mixed or multiple ethnic groups - White or White British and Black African or Black African British,Not disabled,Not a care leaver,Quintile 3,Commuter,3-6 miles,-0.4192863562200545,A-levels (CDD or higher),5,91 - 105 points,-0.008930763597091992,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:01,0.6220280334895573,EXC,Examination - closed book,0.8747760484773625,-0.20816990425703272,-0.20294373961704976,1.1787523906231472
"L=UH81""W5+,2:OZ(.XVR;,",0.1019396225747327,0.0,BSc Psychology FT,Biological Psychology,0.0,0.0,SEM2,-0.32407149626510107,Female,Not known,Not known,Not disabled,Not a care leaver,Quintile 2,Commuter,1-3 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,7,116+ points,0.7946988826213062,State school leaver,Not a scholarship student,Other students,Other students,02:02,-0.9841894013026808,PRE,Presentation,-1.668563630131922,-0.20816990425703272,-0.20294373961704976,-1.0807715905423916
"L=UH81""W5+,2:OZ(.XVR;,",0.1019396225747327,0.0,BSc Psychology FT,Biological Psychology,0.0,0.0,SEM2,-0.32407149626510107,Female,Not known,Not known,Not disabled,Not a care leaver,Quintile 2,Commuter,1-3 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,7,116+ points,0.7946988826213062,State school leaver,Not a scholarship student,Other students,Other students,02:02,0.6220280334895573,EXC,Examination - closed book,2.146445887782005,-0.20816990425703272,-0.20294373961704976,-0.18871614047703697
"L>+%]T""WH=N@J;3H0@1&>'",0.1019396225747327,0.0,BSc Psychology FT,Biological Psychology,0.0,0.0,SEM2,-0.32407149626510107,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Not disabled,Not a care leaver,Quintile 3,Unknown,Not known,-0.003127774153192253,"A-levels (DDD or lower), other level 3 qualification (105 tariff points or higher) or two A-levels and one BTEC",7,116+ points,0.7946988826213062,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:01,-0.9841894013026808,PRE,Presentation,-1.668563630131922,-0.20816990425703272,-0.20294373961704976,0.6634591835853956
"L>+%]T""WH=N@J;3H0@1&>'",0.1019396225747327,0.0,BSc Psychology FT,Biological Psychology,0.0,0.0,SEM2,-0.32407149626510107,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Not disabled,Not a care leaver,Quintile 3,Unknown,Not known,-0.003127774153192253,"A-levels (DDD or lower), other level 3 qualification (105 tariff points or higher) or two A-levels and one BTEC",7,116+ points,0.7946988826213062,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:01,0.6220280334895573,EXC,Examination - closed book,2.146445887782005,-0.20816990425703272,-0.20294373961704976,-0.340890305488186
"L0.#J+94V6X-[.<,08L=""!",0.1019396225747327,0.0,BSc Psychology and Counselling FT,Biological Psychology,0.0,0.0,SEM2,-0.32407149626510107,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Not disabled,Not a care leaver,Quintile 1,Commuter,10-15 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,6,106 - 115 points,0.3928840595121071,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:01,-0.9841894013026808,PRE,Presentation,-1.668563630131922,-0.20816990425703272,-0.20294373961704976,-0.838342403524631
"L0.#J+94V6X-[.<,08L=""!",0.1019396225747327,0.0,BSc Psychology and Counselling FT,Biological Psychology,0.0,0.0,SEM2,-0.32407149626510107,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Not disabled,Not a care leaver,Quintile 1,Commuter,10-15 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,6,106 - 115 points,0.3928840595121071,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:01,0.6220280334895573,EXC,Examination - closed book,2.146445887782005,-0.20816990425703272,-0.20294373961704976,-0.7722253525197867
"L0>5Q;ZRSLI*V,E?97#$()",0.1019396225747327,0.0,BSc Psychology and Counselling FT,Cognitive Psychology,0.0,0.0,SEM1,-0.052795753696169075,Male,White,"White - English, Scottish, Welsh, Northern Irish or British",Not disabled,Not a care leaver,Quintile 1,Other inc. Private Halls,6-10 miles,-0.003127774153192253,"A-levels (DDD or lower), other level 3 qualification (105 tariff points or higher) or two A-levels and one BTEC",3,66 - 80 points,-0.4107455867062911,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:01,-0.9841894013026808,CWK,Coursework,-0.39689379082727955,-0.20816990425703272,-0.20294373961704976,-0.2306952204801131
"L0>5Q;ZRSLI*V,E?97#$()",0.1019396225747327,0.0,BSc Psychology and Counselling FT,Cognitive Psychology,0.0,0.0,SEM1,-0.052795753696169075,Male,White,"White - English, Scottish, Welsh, Northern Irish or British",Not disabled,Not a care leaver,Quintile 1,Other inc. Private Halls,6-10 miles,-0.003127774153192253,"A-levels (DDD or lower), other level 3 qualification (105 tariff points or higher) or two A-levels and one BTEC",3,66 - 80 points,-0.4107455867062911,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:01,0.6220280334895573,EXC,Examination - closed book,0.8747760484773625,-0.20816990425703272,-0.20294373961704976,1.4358742556419848
"L3M381ZBT(E$1Z,%&(2;I-",0.1019396225747327,0.0,BSc Psychology FT,Developmental Psychology,0.0,0.0,SEM2,-0.32407149626510107,Female,Black,Black - African or African British,Not disabled,Not a care leaver,Quintile 2,Commuter,3-6 miles,0.8291893899805323,"BTECs (at least DDM), or one A-level and two BTECs",7,116+ points,1.799235940394304,State school leaver,Not a scholarship student,Other students,Other students,02:02,-0.9841894013026808,SSY,Essay,-0.39689379082727955,-0.20816990425703272,-0.20294373961704976,-1.742991577590908
"L3M381ZBT(E$1Z,%&(2;I-",0.1019396225747327,0.0,BSc Psychology FT,Developmental Psychology,0.0,0.0,SEM2,-0.32407149626510107,Female,Black,Black - African or African British,Not disabled,Not a care leaver,Quintile 2,Commuter,3-6 miles,0.8291893899805323,"BTECs (at least DDM), or one A-level and two BTECs",7,116+ points,1.799235940394304,State school leaver,Not a scholarship student,Other students,Other students,02:02,0.6220280334895573,EXC,Examination - closed book,0.8747760484773625,-0.20816990425703272,-0.20294373961704976,0.788346946594545
L4:>^8G<8BK;CIS[PQUF%$,-9.809728295461055,0.0,BSc Psychology and Counselling FT,Social Psychology,0.0,0.0,SEM1,-0.32407149626510107,Male,Asian,Asian - Indian or Indian British,Not disabled,Not a care leaver,Quintile 4,Commuter,6-10 miles,0.8291893899805323,"BTECs (at least DDM), or one A-level and two BTECs",7,116+ points,1.1965137057305053,State school leaver,Not a scholarship student,Other students,Other students,02:02,-0.9841894013026808,SSY,Essay,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,-0.624249095508946
L4:>^8G<8BK;CIS[PQUF%$,-9.809728295461055,0.0,BSc Psychology and Counselling FT,Social Psychology,0.0,0.0,SEM1,-0.32407149626510107,Male,Asian,Asian - Indian or Indian British,Not disabled,Not a care leaver,Quintile 4,Commuter,6-10 miles,0.8291893899805323,"BTECs (at least DDM), or one A-level and two BTECs",7,116+ points,1.1965137057305053,State school leaver,Not a scholarship student,Other students,Other students,02:02,0.6220280334895573,EXC,Examination - closed book,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,0.8030396245956215
"L4""]VR'23!4YE`XD`9`_;(",0.1019396225747327,0.0,BSc Psychology FT,Developmental Psychology,0.0,0.0,SEM2,0.21847998887276293,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Not disabled,Not a care leaver,Quintile 3,Other inc. Private Halls,6-10 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,6,106 - 115 points,0.34265720662345717,State school leaver,Not a scholarship student,Other low income students,Other low income students,1st,-0.9841894013026808,SSY,Essay,-0.39689379082727955,-0.20816990425703272,-0.20294373961704976,-1.3567840415626133
"L4""]VR'23!4YE`XD`9`_;(",0.1019396225747327,0.0,BSc Psychology FT,Developmental Psychology,0.0,0.0,SEM2,0.21847998887276293,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Not disabled,Not a care leaver,Quintile 3,Other inc. Private Halls,6-10 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,6,106 - 115 points,0.34265720662345717,State school leaver,Not a scholarship student,Other low income students,Other low income students,1st,0.6220280334895573,EXC,Examination - closed book,0.8747760484773625,-0.20816990425703272,-0.20294373961704976,-0.7806211685204018
L5\O.$B$A$D2?*1&ZN=I9),0.1019396225747327,0.0,BSc Psychology and Counselling FT,Introduction to Psychological Research Methods,0.0,0.0,SEM2,-0.32407149626510107,Female,Black,Black - Caribbean or Caribbean British,Not disabled,Not a care leaver,Quintile 2,Other inc. Private Halls,1-3 miles,-0.4192863562200545,A-levels (CDD or higher),5,91 - 105 points,-0.008930763597091992,State school leaver,Not a scholarship student,Other students,Other students,02:01,-0.9841894013026808,ICN,In-Class Test/Assignment non exam conditions,-1.668563630131922,-0.20816990425703272,-0.20294373961704976,-1.5215519305746847
L5\O.$B$A$D2?*1&ZN=I9),0.1019396225747327,0.0,BSc Psychology and Counselling FT,Introduction to Psychological Research Methods,0.0,0.0,SEM2,-0.32407149626510107,Female,Black,Black - Caribbean or Caribbean British,Not disabled,Not a care leaver,Quintile 2,Other inc. Private Halls,1-3 miles,-0.4192863562200545,A-levels (CDD or higher),5,91 - 105 points,-0.008930763597091992,State school leaver,Not a scholarship student,Other students,Other students,02:01,0.6220280334895573,CWK,Coursework,0.23894112882504143,4.803768362045622,4.927473997901967,-1.5488383325766835
L5\O.$B$A$D2?*1&ZN=I9),0.1019396225747327,0.0,BSc Psychology and Counselling FT,Introduction to Psychological Research Methods,0.0,0.0,SEM2,-0.32407149626510107,Female,Black,Black - Caribbean or Caribbean British,Not disabled,Not a care leaver,Quintile 2,Other inc. Private Halls,1-3 miles,-0.4192863562200545,A-levels (CDD or higher),5,91 - 105 points,-0.008930763597091992,State school leaver,Not a scholarship student,Other students,Other students,02:01,2.2282454682817954,EXC,Examination - closed book,-1.032728710479601,-0.20816990425703272,-0.20294373961704976,-0.442689574495644
"L6U[O""YU`JB.?]`2+P)&Y+",0.1019396225747327,0.0,BSc Cognitive and Clinical Neuroscience FT,Biological Psychology,0.0,0.0,SEM2,-0.32407149626510107,Female,Asian,Any other Asian background,Not disabled,Not a care leaver,Quintile 1,Commuter,3-6 miles,-0.4192863562200545,A-levels (CDD or higher),4,81 - 90 points,-0.20983817515169154,State school leaver,Not a scholarship student,Other students,Other students,02:01,-0.9841894013026808,PRE,Presentation,-1.668563630131922,-0.20816990425703272,-0.20294373961704976,-1.3378934555612294
"L6U[O""YU`JB.?]`2+P)&Y+",0.1019396225747327,0.0,BSc Cognitive and Clinical Neuroscience FT,Biological Psychology,0.0,0.0,SEM2,-0.32407149626510107,Female,Asian,Any other Asian background,Not disabled,Not a care leaver,Quintile 1,Commuter,3-6 miles,-0.4192863562200545,A-levels (CDD or higher),4,81 - 90 points,-0.20983817515169154,State school leaver,Not a scholarship student,Other students,Other students,02:01,0.6220280334895573,EXC,Examination - closed book,2.146445887782005,-0.20816990425703272,-0.20294373961704976,-0.9527353965330113
"L6VWHB,P.XZF6\5ZJ/-L\-",0.1019396225747327,0.0,BSc Psychology FT,Individual Differences,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Asian - Bangladeshi or Bangladeshi British,Not disabled,Not a care leaver,Quintile 2,Commuter,10-15 miles,-0.4192863562200545,A-levels (CDD or higher),4,81 - 90 points,-0.20983817515169154,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:02,-0.9841894013026808,CWK,Coursework,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,-2.1323475446194333
"L6VWHB,P.XZF6\5ZJ/-L\-",0.1019396225747327,0.0,BSc Psychology FT,Individual Differences,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Asian - Bangladeshi or Bangladeshi British,Not disabled,Not a care leaver,Quintile 2,Commuter,10-15 miles,-0.4192863562200545,A-levels (CDD or higher),4,81 - 90 points,-0.20983817515169154,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:02,0.6220280334895573,EXC,Examination - closed book,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,0.15551231554818157
L8#TB6.'23W_0;5T>=$+>%,0.1019396225747327,0.0,BSc Psychology FT,Cognitive Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Any other Asian background,Not disabled,Not a care leaver,Quintile 3,Unknown,Not known,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,5,91 - 105 points,0.19197664795750755,Other school leaver,Not a scholarship student,Other students,Other students,02:01,-0.9841894013026808,CWK,Coursework,-0.39689379082727955,-0.20816990425703272,-0.20294373961704976,0.46615750757094115
L8#TB6.'23W_0;5T>=$+>%,0.1019396225747327,0.0,BSc Psychology FT,Cognitive Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Any other Asian background,Not disabled,Not a care leaver,Quintile 3,Unknown,Not known,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,5,91 - 105 points,0.19197664795750755,Other school leaver,Not a scholarship student,Other students,Other students,02:01,0.6220280334895573,EXC,Examination - closed book,0.8747760484773625,-0.20816990425703272,-0.20294373961704976,1.1661586666222254
"L8S>854&-\CI&PIT&""=3A'",0.1019396225747327,0.0,BSc Psychology FT,Introduction to Psychological Research Methods,0.0,0.0,SEM2,-0.32407149626510107,Female,Asian,Asian - Bangladeshi or Bangladeshi British,Not disabled,Not a care leaver,Quintile 1,Commuter,3-6 miles,2.077665136181119,"Access or foundation courses, or other level 3 qualification (66 tariff points or higher)",4,81 - 90 points,-0.20983817515169154,State school leaver,Not a scholarship student,Other students,Other students,02:02,-0.9841894013026808,ICN,In-Class Test/Assignment non exam conditions,-1.668563630131922,-0.20816990425703272,-0.20294373961704976,1.4379732096421383
"L8S>854&-\CI&PIT&""=3A'",0.1019396225747327,0.0,BSc Psychology FT,Introduction to Psychological Research Methods,0.0,0.0,SEM2,-0.32407149626510107,Female,Asian,Asian - Bangladeshi or Bangladeshi British,Not disabled,Not a care leaver,Quintile 1,Commuter,3-6 miles,2.077665136181119,"Access or foundation courses, or other level 3 qualification (66 tariff points or higher)",4,81 - 90 points,-0.20983817515169154,State school leaver,Not a scholarship student,Other students,Other students,02:02,0.6220280334895573,CWK,Coursework,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,1.3875983136384487
"L8S>854&-\CI&PIT&""=3A'",0.1019396225747327,0.0,BSc Psychology FT,Introduction to Psychological Research Methods,0.0,0.0,SEM2,-0.32407149626510107,Female,Asian,Asian - Bangladeshi or Bangladeshi British,Not disabled,Not a care leaver,Quintile 1,Commuter,3-6 miles,2.077665136181119,"Access or foundation courses, or other level 3 qualification (66 tariff points or higher)",4,81 - 90 points,-0.20983817515169154,State school leaver,Not a scholarship student,Other students,Other students,02:02,2.2282454682817954,EXC,Examination - closed book,-1.032728710479601,-0.20816990425703272,-0.20294373961704976,0.007536058537340757
"L9<()!!#LJOD.XP,@M""9/$",0.1019396225747327,0.0,BSc Cognitive and Clinical Neuroscience FT,Cognitive Psychology,0.0,0.0,SEM1,-0.052795753696169075,Male,Asian,Asian - Pakistani or Pakistani British,Not disabled,Not a care leaver,Quintile 2,Commuter,6-10 miles,-0.003127774153192253,"A-levels (DDD or lower), other level 3 qualification (105 tariff points or higher) or two A-levels and one BTEC",3,66 - 80 points,-0.6116529982608906,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:01,-0.9841894013026808,CWK,Coursework,-0.39689379082727955,-0.20816990425703272,-0.20294373961704976,-1.4974139595729166
"L9<()!!#LJOD.XP,@M""9/$",0.1019396225747327,0.0,BSc Cognitive and Clinical Neuroscience FT,Cognitive Psychology,0.0,0.0,SEM1,-0.052795753696169075,Male,Asian,Asian - Pakistani or Pakistani British,Not disabled,Not a care leaver,Quintile 2,Commuter,6-10 miles,-0.003127774153192253,"A-levels (DDD or lower), other level 3 qualification (105 tariff points or higher) or two A-levels and one BTEC",3,66 - 80 points,-0.6116529982608906,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:01,0.6220280334895573,EXC,Examination - closed book,0.8747760484773625,-0.20816990425703272,-0.20294373961704976,-1.1080579925443912
"L78;UBN<]\+?5HUW,E&W&)",0.1019396225747327,0.0,BSc Psychology FT,Developmental Psychology,0.0,0.0,SEM2,-0.052795753696169075,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Not disabled,Not a care leaver,Quintile 3,Commuter,6-10 miles,-0.4192863562200545,A-levels (CDD or higher),5,91 - 105 points,-0.008930763597091992,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:02,-0.9841894013026808,SSY,Essay,-0.39689379082727955,-0.20816990425703272,-0.20294373961704976,-1.0545346655404693
"L78;UBN<]\+?5HUW,E&W&)",0.1019396225747327,0.0,BSc Psychology FT,Developmental Psychology,0.0,0.0,SEM2,-0.052795753696169075,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Not disabled,Not a care leaver,Quintile 3,Commuter,6-10 miles,-0.4192863562200545,A-levels (CDD or higher),5,91 - 105 points,-0.008930763597091992,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:02,0.6220280334895573,EXC,Examination - closed book,0.8747760484773625,-0.20816990425703272,-0.20294373961704976,-0.3073070414857256
"L82FY?ZG0P]YNGG<W_>E"")",0.1019396225747327,0.0,BSc Psychology FT,Biological Psychology,0.0,0.0,SEM2,-0.052795753696169075,Male,Other,Mixed or multiple ethnic groups - White or White British and Asian or Asian British,Not disabled,Not a care leaver,Quintile 2,Other inc. Private Halls,6-10 miles,-0.4192863562200545,A-levels (CDD or higher),5,91 - 105 points,-0.008930763597091992,State school leaver,Not a scholarship student,Other students,Other students,02:01,-0.9841894013026808,PRE,Presentation,-1.668563630131922,-0.20816990425703272,-0.20294373961704976,0.757912113592316
"L82FY?ZG0P]YNGG<W_>E"")",0.1019396225747327,0.0,BSc Psychology FT,Biological Psychology,0.0,0.0,SEM2,-0.052795753696169075,Male,Other,Mixed or multiple ethnic groups - White or White British and Asian or Asian British,Not disabled,Not a care leaver,Quintile 2,Other inc. Private Halls,6-10 miles,-0.4192863562200545,A-levels (CDD or higher),5,91 - 105 points,-0.008930763597091992,State school leaver,Not a scholarship student,Other students,Other students,02:01,0.6220280334895573,EXC,Examination - closed book,2.146445887782005,-0.20816990425703272,-0.20294373961704976,1.3424708026351417
L83=32M&BOKKA?2^]0B0C$,0.1019396225747327,0.0,BSc Psychology FT,Developmental Psychology,0.0,0.0,SEM2,-0.32407149626510107,Female,Asian,Asian - Bangladeshi or Bangladeshi British,Not disabled,Not a care leaver,Quintile 1,Commuter,6-10 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,6,106 - 115 points,0.3928840595121071,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:01,-0.9841894013026808,SSY,Essay,-0.39689379082727955,-0.20816990425703272,-0.20294373961704976,0.7180319875893934
L83=32M&BOKKA?2^]0B0C$,0.1019396225747327,0.0,BSc Psychology FT,Developmental Psychology,0.0,0.0,SEM2,-0.32407149626510107,Female,Asian,Asian - Bangladeshi or Bangladeshi British,Not disabled,Not a care leaver,Quintile 1,Commuter,6-10 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,6,106 - 115 points,0.3928840595121071,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:01,0.6220280334895573,EXC,Examination - closed book,0.8747760484773625,-0.20816990425703272,-0.20294373961704976,-0.3125544264861097
"LA*"",+G>NV1VU$^W71%&\)",0.1019396225747327,0.0,BSc Psychology FT,Cognitive Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Asian - Bangladeshi or Bangladeshi British,Not disabled,Not a care leaver,Quintile 2,Commuter,10-15 miles,-0.4192863562200545,A-levels (CDD or higher),4,81 - 90 points,-0.20983817515169154,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:02,-0.9841894013026808,CWK,Coursework,-0.39689379082727955,-0.20816990425703272,-0.20294373961704976,1.334074986634527
"LA*"",+G>NV1VU$^W71%&\)",0.1019396225747327,0.0,BSc Psychology FT,Cognitive Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Asian - Bangladeshi or Bangladeshi British,Not disabled,Not a care leaver,Quintile 2,Commuter,10-15 miles,-0.4192863562200545,A-levels (CDD or higher),4,81 - 90 points,-0.20983817515169154,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:02,0.6220280334895573,EXC,Examination - closed book,0.8747760484773625,-0.20816990425703272,-0.20294373961704976,-0.46158016049702794
"LB!RZ%ES?XI?G!G>[.,`8!",0.1019396225747327,0.0,BSc Psychology FT,Cognitive Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Asian - Bangladeshi or Bangladeshi British,Not disabled,Not a care leaver,Quintile 2,Commuter,6-10 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,6,106 - 115 points,0.3928840595121071,State school leaver,Scholarship student,Other low income students,Other low income students,02:01,-0.9841894013026808,CWK,Coursework,-0.39689379082727955,-0.20816990425703272,-0.20294373961704976,-0.15618235347465398
"LB!RZ%ES?XI?G!G>[.,`8!",0.1019396225747327,0.0,BSc Psychology FT,Cognitive Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Asian - Bangladeshi or Bangladeshi British,Not disabled,Not a care leaver,Quintile 2,Commuter,6-10 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,6,106 - 115 points,0.3928840595121071,State school leaver,Scholarship student,Other low income students,Other low income students,02:01,0.6220280334895573,EXC,Examination - closed book,0.8747760484773625,-0.20816990425703272,-0.20294373961704976,-1.1668287045486965
